mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
180245,Gowaal Kagada Padavi,Elected,09-06-2024,In Office,First Term,Nandurbar,Maharashtra,Indian National Congress,Male,Post Graduate and above,L. L. M. from Mumbai University in 2017,33,51,2,156,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180249,Anup Sanjay Dhotre,Elected,09-06-2024,In Office,First Term,Akola,Maharashtra,Bharatiya Janata Party,Male,Graduate,"B.Com. from Symbiosis College of Arts and Commerce, Pune, University of Pune in year 2007",42,35,1,188,1, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180250,Arvind Ganpat Sawant,Elected,09-06-2024,In Office,Third Term,Mumbai South,Maharashtra,Shiv Sena (Uddhav Balasaheb Thackeray),Male,Graduate,"B.Sc. from Bhavan's College, Andheri, Mumbai, 1975",74,59,3,208,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180251,Bachhav Shobha Dinesh,Elected,09-06-2024,In Office,First Term,Dhule,Maharashtra,Indian National Congress,Female,Upto Higher Secondary,"S.S.C. from S.S.C. Board, RBH Kanya Vidyalaya, Malegaon, Nashik in year 1974",66,29,2,150,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180253,Balwant Baswant Wankhade,Elected,09-06-2024,In Office,First Term,Amravati,Maharashtra,Indian National Congress,Male,Graduate,"B.A. (Second Year) from J.D. Patil Sangludkar Mahavidyalaya, Daryapur in year 1991",59,28,1,143,0.883116883, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180262,Prashant Yadaorao Padole,Elected,09-06-2024,In Office,First Term,Bhandara-Gondiya,Maharashtra,Indian National Congress,Male,Post Graduate and above,"M.D. (Medicine) from Odessa State Medical University, Ukraine in year 2002",47,83,1,94,0.902597403, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180264,Hemant Vishnu Savara,Elected,09-06-2024,In Office,First Term,Palghar,Maharashtra,Bharatiya Janata Party,Male,Graduate,M.B.B.S. from University of Mumbai in year 2001,49,43,3,283,0.980519481, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180265,Prataprao Ganpatrao Jadhav,Elected,09-06-2024,In Office,Fourth Term,Buldhana,Maharashtra,Shiv Sena,Male,Upto Higher Secondary,"B.A. (Part-I) from Shivaji Senior College, Chikhli, Maharashtra",65,NA,NA,NA,NA,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 13-08-2026.",NA,NA,NA,NA,NA,NA,NA,NA,Lok Sabha
180268,Murlidhar Mohol,Elected,09-06-2024,In Office,First Term,Pune,Maharashtra,Bharatiya Janata Party,Male,Graduate,"Bachelor of Arts from Shivaji University, Kolhapur in 1999",51,NA,NA,NA,NA,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 13-08-2026.",NA,NA,NA,NA,NA,NA,NA,NA,Lok Sabha
180273,Nitin Jairam Gadkari,Elected,09-06-2024,In Office,Third Term,Nagpur,Maharashtra,Bharatiya Janata Party,Male,Graduate,"L.L.B. from University College of Law, Nagpur in year 1982",69,NA,NA,NA,NA,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 13-08-2026.",NA,NA,NA,NA,NA,NA,NA,NA,Lok Sabha
180274,Omprakash Bhupalsinh Alias Pavan Rajenimbalkar,Elected,09-06-2024,In Office,Second Term,Osmanabad,Maharashtra,Shiv Sena (Uddhav Balasaheb Thackeray),Male,Graduate,"B.E. (Information Tech.) 2nd Year Appear (2003-04), Sinhgad College of Engg. Pune, University of Pune",43,69,1,200,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180276,Piyush Vedprakash Goyal,Elected,09-06-2024,In Office,First Term,Mumbai North,Maharashtra,Bharatiya Janata Party,Male,Post Graduate and above,"C.A. from the Institute of Chartered Accountants of India, 1987",62,NA,NA,NA,NA,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 13-08-2026.",NA,NA,NA,NA,NA,NA,NA,NA,Lok Sabha
180277,Praniti Sushilkumar Shinde,Elected,09-06-2024,In Office,First Term,Solapur,Maharashtra,Indian National Congress,Female,Graduate,"L.L.B. from Govt. Law College, Mumbai University in 2004",45,39,1,171,0.909090909, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180278,Raksha Nikhil Khadse,Elected,09-06-2024,In Office,Third Term,Raver,Maharashtra,Bharatiya Janata Party,Female,Graduate,"B.Sc. from G.G. Khadse College, North Maharashtra University, Jalagaon, 2010",39,NA,NA,NA,NA,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 13-08-2026.",NA,NA,NA,NA,NA,NA,NA,NA,Lok Sabha
180279,Ravindra Dattaram Waikar,Elected,09-06-2024,In Office,First Term,Mumbai North West,Maharashtra,Shiv Sena,Male,Graduate,"B.Sc. from Mumbai University, Patkar College, Goregaon in year 1982",67,51,3,243,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180283,Shrikant Eknath Shinde,Elected,09-06-2024,In Office,Third Term,Kalyan,Maharashtra,Shiv Sena,Male,Post Graduate and above,"Master of Surgery Orthopedics, 2015, dr. D.Y. Patil university, Navi Mumbai",39,37,6,257,0.824675325, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180287,Smita Uday Wagh,Elected,09-06-2024,In Office,First Term,Jalgaon,Maharashtra,Bharatiya Janata Party,Female,Graduate,"B.A. (Psychology) from Pune University, 1989",58,56,5,301,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180288,Supriya Sule,Elected,09-06-2024,In Office,Fourth Term,Baramati,Maharashtra,Nationalist Congress Party Sharadchandra Pawar,Female,Graduate,"B.Sc. from Jaihind College, Mumbai, University of Mumbai in year 1992",57,75,3,247,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180291,Vishaldada Prakashbapu Patil,Elected,09-06-2024,In Office,First Term,Sangli,Maharashtra,Independent,Male,Graduate,"BCom., H.R. College, Mumbai University, April 2001",46,87,3,208,0.902597403, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,31.9772979,0.88372093,181.1135105,0.844278827,Lok Sabha
180304,Bhartruhari Mahtab,Elected,09-06-2024,In Office,Seventh Term,Cuttack,Odisha,Bharatiya Janata Party,Male,Post Graduate and above,"Master Degree in English from Ravenshaw College, Cuttack, Utkal University, 1978",68,55,3,299,0.948051948, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.46842105,0.315789474,139.1868421,0.836688312,Lok Sabha
180308,Jual Oram,Elected,09-06-2024,In Office,Sixth Term,Sundargarh,Odisha,Bharatiya Janata Party,Male,Upto Higher Secondary,"Diploma in Electrical Engineering from U.G.I.E., Rourkela, 1982",65,NA,NA,NA,NA,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 13-08-2026.",NA,NA,NA,NA,NA,NA,NA,NA,Lok Sabha
180317,Saptagiri Sankar Ulaka,Elected,09-06-2024,In Office,Second Term,Koraput,Odisha,Indian National Congress,Male,Graduate,"Bachelor of Engineering (Computer Science), Orissa Engineering College, Utkal University, 2001",47,96,3,167,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.46842105,0.315789474,139.1868421,0.836688312,Lok Sabha
180324,Dharamvira Gandhi,Elected,09-06-2024,In Office,Second Term,Patiala,Punjab,Indian National Congress,Male,Post Graduate and above,"MD, Govt. Medical College, Punjabi University, Patiala, 1989",75,12,2,49,0.779220779, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,15.38461538,0.153846154,72.07692308,0.697302697,Lok Sabha
180334,Arjun Ram Meghwal,Elected,09-06-2024,In Office,Fourth Term,Bikaner,Rajasthan,Bharatiya Janata Party,Male,Post Graduate and above,M.A. from University of Rajasthan in year 1979,72,NA,NA,NA,NA,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 13-08-2026.",NA,NA,NA,NA,NA,NA,NA,NA,Lok Sabha
180335,Bhagirath Choudhary,Elected,09-06-2024,In Office,Second Term,Ajmer,Rajasthan,Bharatiya Janata Party,Male,Upto Higher Secondary,"HIgher Secondary from Board of Secondary Education, Ajmer, Rajasthan in year 1972",72,NA,NA,NA,NA,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 13-08-2026.",NA,NA,NA,NA,NA,NA,NA,NA,Lok Sabha
180337,Bhupender Yadav,Elected,09-06-2024,In Office,First Term,Alwar,Rajasthan,Bharatiya Janata Party,Male,Graduate,"Bachelor of Law (LLB) - 1993 Government College, Ajmer (University of Ajmer)",57,NA,NA,NA,NA,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 13-08-2026.",NA,NA,NA,NA,NA,NA,NA,NA,Lok Sabha
180340,Damodar Agrawal,Elected,09-06-2024,In Office,First Term,Bhilwara,Rajasthan,Bharatiya Janata Party,Male,Post Graduate and above,"M.A. from Rajasthan University, Jaipur in year 1980",70,29,3,265,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,33.66666667,0.761904762,160.6666667,0.963636364,Lok Sabha
180384,S Jothimani,Elected,09-06-2024,In Office,Second Term,Karur,Tamil Nadu,Indian National Congress,Female,Post Graduate and above,M.Phil. from Annamalai University in year 2005,51,44,3,158,0.948051948, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.58974359,0.615384615,132.3589744,0.7998668,Lok Sabha
180342,Gajendra Singh Shekhawat,Elected,09-06-2024,In Office,Third Term,Jodhpur,Rajasthan,Bharatiya Janata Party,Male,Post Graduate and above,M.A. from Jodhpur University in year 1989,58,NA,NA,NA,NA,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation.  They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 24-06-2024 to 13-08-2026.",NA,NA,NA,NA,NA,NA,NA,NA,Lok Sabha
180343,Hanuman Beniwal,Elected,09-06-2024,In Office,Second Term,Nagaur,Rajasthan,Rashtriya Loktantrik Party,Male,Graduate,"L.L.B. from Rajasthan University, Jaipur in year 1998",54,76,1,167,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,33.66666667,0.761904762,160.6666667,0.963636364,Lok Sabha
180346,Lumba Ram,Elected,09-06-2024,In Office,First Term,Jalore,Rajasthan,Bharatiya Janata Party,Male,Upto Higher Secondary,10th Passed from NIOS in year 2016,61,39,3,280,0.980519481, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,33.66666667,0.761904762,160.6666667,0.963636364,Lok Sabha
180352,P P Chaudhary,Elected,09-06-2024,In Office,Third Term,Pali,Rajasthan,Bharatiya Janata Party,Male,Graduate,LLB from Jodhpur University in year 1978,73,49,6,299,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,33.66666667,0.761904762,160.6666667,0.963636364,Lok Sabha
180354,Rajkumar Roat,Elected,09-06-2024,In Office,First Term,Banswara,Rajasthan,Bharat Adivasi Party,Male,Graduate,"BA Mohanlal Sukhadiya University, Udaipur (2014), BEd. Rajasthan University, 2015",34,51,1,145,0.928571429, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,33.66666667,0.761904762,160.6666667,0.963636364,Lok Sabha
180355,Rao Rajendra Singh,Elected,09-06-2024,In Office,First Term,Jaipur Rural,Rajasthan,Bharatiya Janata Party,Male,Graduate,BA (Hons) Rajasthan University 1979-80,68,22,2,114,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,33.66666667,0.761904762,160.6666667,0.963636364,Lok Sabha
180361,C N Annadurai,Elected,09-06-2024,In Office,Second Term,Tiruvannamalai,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Graduate,B.Com. from University of Chennai in year 1995,53,37,3,262,0.74025974, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.58974359,0.615384615,132.3589744,0.7998668,Lok Sabha
180363,D M Kathir Anand,Elected,09-06-2024,In Office,Second Term,Vellore,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Post Graduate and above,"M.B.A. from Baldwin and Wallace College, USA Baldwin and Wallace University in year 1997, B.Com from Loyola College, Chennai University of Madras 1995",51,45,3,163,0.798701299, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.58974359,0.615384615,132.3589744,0.7998668,Lok Sabha
180373,Kanimozhi Karunanidhi,Elected,09-06-2024,In Office,Second Term,Thoothukkudi,Tamil Nadu,Dravida Munnetra Kazhagam,Female,Graduate,"B.A. (Economics), Chennai University in year 1994",58,29,3,107,0.707792208, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.58974359,0.615384615,132.3589744,0.7998668,Lok Sabha
